"city","latitude","longitude","predicted_eph"
"2","51.88953","4.45128","26.37"
"2","51.909295","4.43733","21.5"
"2","51.94335","4.51426","24.56"
"2","51.95759","4.518195","27.47"
"2","51.95784","4.51581","20.83"
"2","51.9689","4.44174","33.91"
"2","51.88911","4.453","22.11"
"2","51.91087","4.45944","20.61"
"2","51.95534","4.51795","18.49"
"2","51.9711","4.50093","17.08"
"2","51.91164","4.43481","18.76"
"2","51.96503","4.44181","24.53"
"2","51.89789","4.4908","28.14"
"2","51.88874","4.44762","32.85"
"2","51.93781","4.43105","17.27"
"2","51.94285","4.51538","32.97"
"2","51.91254","4.43195","21.29"
"2","51.88926","4.45611","17.75"
"2","51.93437","4.43209","31.21"
"2","51.96987","4.5045","20.75"
"2","51.90923","4.46724","19.19"
"2","51.88549","4.43492","19.79"
"2","51.89649","4.49594","14.77"
"2","51.90517","4.47291","17.36"
"2","51.91142","4.433175","13.24"
"2","51.92277","4.41517","23.71"
"2","51.96151","4.45201","19.37"
"2","51.9709","4.50879","10.55"
"2","51.92327","4.41855","22.38"
"2","51.89965","4.49402","17.73"
"2","51.90964","4.43844","22.52"
"2","51.90773","4.47012","20.94"
"2","51.89025","4.45133","18.47"
"2","51.96892","4.5078","25.26"
"2","51.91135","4.43733","20.86"
"2","51.883395","4.43639","16.18"
"2","51.91973","4.42006","21.7"
"2","51.92397","4.41393","22.29"
"2","51.91012","4.43911","16.72"
"2","51.88797","4.44697","23.13"
"2","51.95464","4.51598","22"
"2","51.95733","4.52049","29.1"
"2","51.95574","4.53567","22.22"
"2","51.95356","4.51653","8.98"
"2","51.90723","4.43428","21.06"
"2","51.94736","4.51826","11.38"
"2","51.95609","4.52451","19.46"
"2","51.89927","4.49086","28.06"
"2","51.912310000000005","4.452835","26.62"
"2","51.96469","4.44805","26.47"
"2","51.89766","4.49056","13.74"
"2","51.88692","4.44702","24.69"
"2","51.95695","4.53044","15.21"
"2","51.94371","4.51356","23.4"
"2","51.91086","4.45601","8.22"
"2","51.94399","4.5167","29.81"
"2","51.95597","4.52542","17.43"
"2","51.94749","4.51649","12.22"
"2","51.9556","4.52296","23.59"
"2","51.90536","4.46868","23.82"
"2","51.93828","4.43864","25.56"
"2","51.96453","4.4512","19.2"
"2","51.89119","4.44978","14.12"
"2","51.89524","4.4979","22.91"
"2","51.89837","4.49295","24.7"
"2","51.91879","4.4157","24.78"
"2","51.95795","4.53965","26.61"
"2","51.90801","4.4403","16.18"
"2","51.907495","4.436204999999999","22.6"
"2","51.96261","4.44888","20.09"
"2","51.89557","4.49214","21.73"
"2","51.95893","4.53521","12.03"
"2","51.96215","4.45059","22.21"
"2","51.90799","4.46669","8.23"
"2","51.92102","4.41597","18.61"
"2","51.94661","4.52083","26.52"
"2","51.94536","4.52081","25.33"
"2","51.88409","4.43557","20.53"
"2","51.908","4.43275","22.09"
"2","51.95885","4.52115","23.44"
"2","51.93306","4.43188","18.16"
"2","51.89488","4.4919","14.74"
"2","51.90872","4.46521","16.73"
"2","51.90896","4.43669","27.16"
"2","51.95632","4.51909","19.96"
"2","51.93534","4.43739","29.84"
"2","51.90981","4.45666","18.89"
"2","51.90477","4.47018","17.73"
"2","51.89096","4.45197","20.15"
"2","51.9728","4.50568","17.7"
"2","51.93267","4.43277","18.81"
"2","51.9709","4.50454","26.82"
"2","51.9724","4.50062","15.17"
"2","51.96986","4.50809","16.79"
"2","51.91135","4.438","17.49"
"2","51.88903","4.43352","15.22"
"2","51.91091","4.45994","19.06"
"2","51.93445","4.43075","18.88"
"2","51.92164","4.4125","21.88"
"2","51.91023","4.437","18.87"
"2","51.95574","4.51947","24.58"
"2","51.96994","4.50257","14.94"
"2","51.91113","4.43609","14.95"
"2","51.90475","4.4694","24.57"
"2","51.95481","4.52045","18"
"2","51.97155","4.50493","21.64"
"2","51.88669","4.42859","26.57"
"2","51.92029","4.41497","8"
"2","51.91168","4.44042","14.61"
"2","51.88891","4.42849","25.67"
"2","51.94485","4.51322","24.8"
"2","51.90669","4.47025","13.22"
"2","51.88718","4.42936","18.72"
"2","51.8971","4.49022","19.09"
"2","51.93789","4.43012","34.64"
"2","51.94415","4.51289","24.86"
"2","51.96278","4.45262","29.14"
"2","51.91153","4.43797","23.17"
"2","51.90641","4.465","21.71"
"2","51.94298","4.51943","23.77"
"2","51.95835","4.52437","22.76"
"2","51.90416","4.46817","12.74"
"2","51.94588","4.51197","21.26"
"2","51.89643","4.49728","26.75"
"2","51.94507","4.52061","23.64"
"2","51.94479","4.51341","15.65"
"2","51.95628","4.53295","11.71"
"2","51.95627","4.52368","17.73"
"2","51.95321","4.52503","21.12"
"2","51.90682","4.43168","25.97"
"2","51.88396","4.42922","19"
"2","51.93846","4.43049","20.6"
"2","51.91239","4.45698","26.76"
"2","51.96309","4.4502","20.11"
"2","51.96933","4.50293","21.34"
"2","51.89973","4.49695","21.76"
"2","51.96794","4.44393","20.41"
"2","51.889","4.45656","11.17"
"2","51.9126","4.4577","27.53"
"2","51.9599","4.45222","29.17"
"2","51.93789","4.4338","33.07"
"2","51.96332","4.45424","20.69"
"2","51.88874","4.45198","22.64"
"2","51.89913","4.49857","16.38"
"2","51.95821","4.5225","11.55"
"2","51.96588","4.44774","26.12"
"2","51.95668","4.52157","15.19"
"2","51.94498","4.51129","16.88"
"2","51.94315","4.51326","28.68"
"2","51.89599","4.4966","18.59"
"2","51.89142","4.45083","8"
"2","51.95569","4.52105","16.03"
"2","51.90371","4.46711","25.21"
"2","51.90847","4.46488","19.53"
"2","51.96737","4.44843","21.76"
"2","51.95549","4.52507","17.76"
"2","51.9106","4.45577","17.99"
"2","51.95627","4.53164","14.83"
"2","51.90388","4.46871","14.65"
"2","51.89716","4.49656","27.74"
"2","51.88954","4.44825","22.91"
"2","51.94645","4.51345","20.8"
"2","51.93272","4.43351","33.51"
"2","51.95428","4.51785","21.73"
"2","51.95712","4.52066","24.04"
"2","51.91402","4.45098","23.23"
"2","51.88419","4.42851","17.31"
"2","51.96885","4.50777","27.85"
"2","51.95366","4.52249","27"
"2","51.95489","4.52324","21.17"
"2","51.89547","4.49283","21.62"
"2","51.89509","4.49846","18.99"
"2","51.88587","4.43617","19.91"
"2","51.96054","4.4525","21.01"
"2","51.96232","4.4522949999999994","16.43"
"2","51.88938","4.45269","14.29"
"2","51.95406","4.5188","28.58"
"2","51.8883","4.45598","19.7"
"2","51.96046","4.44844","25.26"
"2","51.95798","4.53262","22.35"
"2","51.95876","4.51802","20.7"
"2","51.91982","4.41333","21.82"
"2","51.95561","4.51783","28.91"
"2","51.91263","4.45498","20.93"
"2","51.95311","4.52459","23.29"
"2","51.95598","4.53129","21.39"
"2","51.94339","4.51681","24.79"
"2","51.92215","4.41221","23.21"
"2","51.96241","4.44871","34.59"
"2","51.90953","4.45625","26.04"
"2","51.96533","4.44826","22.29"
"2","51.90685","4.44131","17.75"
"2","51.90507","4.47149","24.43"
"2","51.91229","4.45102","19.06"
"2","51.96841","4.44231","23.42"
"2","51.88817","4.43365","14.74"
"2","51.90965","4.45099","18.25"
"2","51.90586","4.47423","23.43"
"2","51.95883","4.53438","17.95"
"2","51.95334","4.51872","28.47"
"2","51.88661","4.4319","20.17"
"2","51.95526","4.51836","26.07"
"2","51.95438","4.52245","15.59"
"2","51.91096","4.45897","19.75"
"2","51.90805","4.47384","29.39"
"2","51.95813","4.51599","29.02"
"2","51.96526","4.44133","19.67"
"2","51.94409","4.51601","17.79"
"2","51.93399","4.43237","30.77"
"2","51.8892","4.45174","20.74"
"2","51.91167","4.43741","26.31"
"2","51.88496","4.43167","29.4"
"2","51.97173","4.50653","22.1"
"2","51.96801","4.44774","23.14"
"2","51.90913","4.45661","15.33"
"2","51.90462","4.47095","15.48"
"2","51.91207","4.45875","28.12"
"2","51.97269","4.50169","22.22"
"2","51.89462","4.49766","27.08"
"2","51.90965","4.43929","19.31"
"2","51.913095","4.456885","19.58"
"2","51.88793","4.431525","9.37"
"2","51.91943","4.41278","25.62"
"2","51.95734","4.51936","15.83"
"2","51.91064","4.4347","18.57"
"2","51.91038","4.45136","28.76"
"2","51.92381","4.41753","33.57"
"2","51.97113","4.50761","24.2"
"2","51.88935","4.44784","18.17"
"2","51.94259","4.51402","17.5"
"2","51.89927","4.4886","20.3"
"2","51.90938","4.45709","24.19"
"2","51.96947","4.44377","16.85"
"2","51.94401","4.52074","26.17"
"2","51.91152","4.43745","28.83"
"2","51.89739","4.49667","22.03"
"2","51.88364","4.42971","22.49"
"2","51.95582","4.53913","12.9"
"2","51.89536","4.49386","18.57"
"2","51.92191","4.42024","24.3"
"2","51.97058","4.50716","22.93"
"2","51.94747","4.519","19.91"
"2","51.94554","4.51931","17.73"
"2","51.8897","4.44925","28.18"
"2","51.96983","4.50305","30.26"
"2","51.95846","4.52482","16.87"
"2","51.89104","4.44946","23.95"
"2","51.96765","4.44355","10.12"
"2","51.95496","4.520995","16.06"
"2","51.89967","4.49367","20.41"
"2","51.95645","4.51647","21.5"
"2","51.96944","4.50604","32.75"
"2","51.94292","4.51888","24.43"
"2","51.95345","4.51757","21.67"
"2","51.94626","4.51119","19.15"
"2","51.89095","4.45541","18.31"
"2","51.94321","4.5142","21.23"
"2","51.9063","4.47044","22.8"
"2","51.88622","4.44934","23.98"
"2","51.94411","4.5111","26.36"
"2","51.89693","4.49002","24.34"
"2","51.93776","4.43252","22.74"
"2","51.90701","4.46833","20.42"
"2","51.9116","4.45649","22.49"
"2","51.90376","4.47139","24.91"
"2","51.91427","4.45493","12.18"
"2","51.91229","4.45541","18.87"
"2","51.96274","4.45261","21.06"
"2","51.96128","4.4501","25.51"
"2","51.8985","4.49733","19.9"
"2","51.92259","4.41244","27.76"
"2","51.96526","4.44724","22.17"
"2","51.91327","4.45401","18.89"
"2","51.91235","4.43827","31.45"
"2","51.95369","4.51762","16.32"
"2","51.9067","4.46919","11.67"
"2","51.97387","4.50865","15.17"
"2","51.95738","4.53505","15.92"
"2","51.88699","4.43009","25.57"
"2","51.90773","4.46658","28.8"
"2","51.95578","4.51639","19.18"
"2","51.95852","4.52278","24.99"
"2","51.9558","4.53969","25.82"
"2","51.9716","4.50852","28.56"
"2","51.94558","4.51108","23.41"
"2","51.89683","4.49649","20.73"
"2","51.94359","4.51318","24.57"
"2","51.96547","4.44211","23.03"
"2","51.9572","4.51598","24.89"
"2","51.95366","4.52301","22.89"
"2","51.89845","4.49249","26.86"
"2","51.91072","4.43364","9.4"
"2","51.8862","4.44875","21.43"
"2","51.9077","4.43541","15.03"
"2","51.88698","4.45292","18.34"
"2","51.95514","4.51884","20.37"
"2","51.96092","4.45406","26.11"
"2","51.90955","4.43515","25.18"
"2","51.93418","4.43234","19.31"
"2","51.93309","4.43737","20.58"
"2","51.95653","4.52142","27.51"
"2","51.91197","4.43423","17.96"
"2","51.89483","4.49319","20.59"
"2","51.8874","4.4522","24.89"
"2","51.90995","4.4405","29.33"
"2","51.93643","4.43291","13.39"
"2","51.96645","4.44483","22.69"
"2","51.96075","4.45518","26.39"
"2","51.95323","4.52217","17.38"
"2","51.96573","4.44993","21.15"
"2","51.89961","4.49255","25.23"
"2","51.92116","4.4211","17.2"
"2","51.90849","4.44092","22.33"
"2","51.95431","4.51619","16.35"
"2","51.96834","4.50586","19.53"
"2","51.95924","4.5314","17.44"
"2","51.88848","4.4517","24.62"
"2","51.89812","4.48997","20.35"
"2","51.96406","4.44002","17.72"
"2","51.91218","4.4377","32.42"
"2","51.90746","4.43732","25.26"
"2","51.88341","4.42771","26.97"
"2","51.91444","4.45099","19.8"
"2","51.94233","4.51914","19.02"
"2","51.95799","4.53088","26.76"
"2","51.94684","4.51277","23.28"
"2","51.91068","4.45525","22.52"
"2","51.95863","4.53862","23.85"
"2","51.94556","4.51134","22.29"
"2","51.94587","4.51856","20.33"
"2","51.97203","4.50429","29.46"
"2","51.95557","4.52402","22.3"
"2","51.88548","4.42803","18.29"
"2","51.96826","4.44353","23.09"
"2","51.88831","4.4321","18.06"
"2","51.90635","4.47217","25.78"
"2","51.89859","4.49819","23.13"
"2","51.88646","4.45297","22.46"
"2","51.91016","4.45839","17.32"
"2","51.92051","4.41281","18.68"
"2","51.92018","4.41706","17.07"
"2","51.91039","4.45359","11.76"
"2","51.94709","4.52034","26.83"
"2","51.97","4.50864","20.82"
"2","51.96951","4.50652","16.98"
"2","51.95577","4.51725","22.24"
"2","51.96615","4.44143","23.56"
"2","51.9682","4.44665","17.59"
"2","51.91987","4.42155","17.35"
"2","51.9105","4.4541900000000005","28.6"
"2","51.91194","4.43548","17.49"
"2","51.88398","4.43293","12.89"
"2","51.95833","4.53907","16.24"
"2","51.97309","4.50361","17.08"
"2","51.88705","4.45457","15.05"
"2","51.94766","4.51842","26.41"
"2","51.90801","4.4677","18.85"
"2","51.90487","4.46717","19.3"
"2","51.88505","4.43469","20.88"
"2","51.95657","4.51803","19.88"
"2","51.95597","4.53141","15.98"
"2","51.912","4.46053","25.02"
"2","51.89046","4.44724","33.53"
"2","51.88823","4.44849","20.13"
"2","51.9045","4.46931","21.41"
"2","51.90786","4.46513","22.28"
"2","51.88478","4.43548","19.62"
"2","51.96766","4.44771","21.43"
"2","51.95466","4.52169","20.3"
"2","51.92237","4.41408","21.2"
"2","51.95663","4.51975","30.59"
"2","51.94459","4.51515","23.76"
"2","51.90889","4.47162","17.05"
"2","51.96062","4.53237","23.29"
"2","51.91087","4.45619","28.14"
"2","51.953385","4.524125","22.32"
"2","51.95832","4.53738","13.25"
"2","51.96778","4.44731","13.07"
"2","51.9576","4.5233","16.15"
"2","51.91042","4.45437","20.07"
"2","51.93677","4.42895","14.76"
"2","51.8972","4.49213","26.26"
"2","51.89655","4.49795","17.94"
"2","51.90025","4.4939","15.77"
"2","51.91231","4.44041","15.54"
"2","51.88722","4.43199","15.89"
"2","51.9372","4.42998","30.9"
"2","51.922","4.41494","22.48"
"2","51.97003","4.5061","27.96"
"2","51.92264","4.41481","23.48"
"2","51.89735","4.49641","21.27"
"2","51.91016","4.45395","19.27"
"2","51.90506","4.47116","14.14"
"2","51.9069","4.43854","16.11"
"2","51.94369","4.5178","21.99"
"2","51.97398","4.50541","11.74"
"2","51.89822","4.4895","15.16"
"2","51.898","4.49807","19.19"
"2","51.95542","4.52377","29.65"
"2","51.96566","4.45274","19.28"
"2","51.9226","4.41748","23.5"
"2","51.96835","4.44628","23.66"
"2","51.958415","4.517595","18.41"
"2","51.88818","4.43513","21.66"
"2","51.9621","4.44921","22.77"
"2","51.88389","4.42692","21"
"2","51.89006","4.44886","18.4"
"2","51.96429","4.45318","18.16"
"2","51.9059","4.47262","26.95"
"2","51.91386","4.45609","19.35"
"2","51.95523","4.52183","18.8"
"2","51.89119","4.44859","14.17"
"2","51.96766","4.44625","17.26"
"2","51.89898","4.48948","19.64"
"2","51.88416","4.42984","17.75"
"2","51.95702","4.53449","8"
"2","51.95902","4.53708","29.77"
"2","51.92286","4.41469","31.7"
"2","51.93817","4.431","22.24"
"2","51.93474","4.42929","26.94"
"2","51.88851","4.44688","21.62"
"2","51.90954","4.43975","22.21"
"2","51.91112","4.43885","19.22"
"2","51.91913","4.41808","22.32"
"2","51.907","4.44132","21.98"
"2","51.93783","4.42981","24.1"
"2","51.93699","4.43578","20.31"
"2","51.95807","4.53853","29.59"
"2","51.88751","4.43307","12.09"
"2","51.89808","4.49463","15.33"
"2","51.92124","4.4176","22.04"
"2","51.93347","4.43047","21.58"
"2","51.97016","4.50648","18.79"
"2","51.89466","4.49831","21.94"
"2","51.91082","4.45977","14.57"
"2","51.9097","4.43909","11.04"
"2","51.96533","4.45068","23.97"
"2","51.884685","4.430305000000001","22.71"
"2","51.90684","4.46991","18"
"2","51.88486","4.43075","20.38"
"2","51.94485","4.51408","27.14"
"2","51.88638","4.42866","16.29"
"2","51.88646","4.43277","23.57"
"2","51.94292","4.51852","17.19"
"2","51.90814","4.43598","19.82"
"2","51.96801","4.44746","22.49"
"2","51.96782","4.44632","19.85"
"2","51.91038","4.43886","18.15"
"2","51.94272","4.51506","26.46"
"2","51.94455","4.51976","23.17"
"2","51.95605","4.52499","25.87"
"2","51.96558","4.4513","17.2"
"2","51.93398","4.43312","23.64"
"2","51.96129","4.45142","21.29"
"2","51.95489","4.51657","26.23"
"2","51.8974","4.48926","30.83"
"2","51.93814","4.43867","20.13"
"2","51.9667","4.44432","27.27"
"2","51.92434","4.41948","16.82"
"2","51.94416","4.51356","22.69"
"2","51.94576","4.51347","21.58"
"2","51.89496","4.49807","26.79"
"2","51.8964","4.49396","19.61"
"2","51.90729","4.43973","27.33"
"2","51.96796","4.44066","20.95"
"2","51.88777","4.44984","19.02"
"2","51.90986","4.43186","25.51"
"2","51.93726","4.43117","18.73"
"2","51.88608","4.44762","15.91"
"2","51.90394","4.46886","23.53"
"2","51.90388","4.46991","21.52"
"2","51.95605","4.53412","23.03"
"2","51.96871","4.50463","16.88"
"2","51.91125","4.45812","20.39"
"2","51.95621","4.51799","9.41"
"2","51.93508","4.43566","17.53"
"2","51.95879","4.53567","22.88"
"2","51.9576","4.53534","20.1"
"2","51.94234","4.5131","24.47"
"2","51.97302","4.49953","21.38"
"2","51.9476","4.51351","24.1"
"2","51.8864","4.43279","16.96"
"2","51.95625","4.52471","17.57"
"2","51.96953","4.44743","32.44"
"2","51.90885","4.47427","14.04"
"2","51.91219","4.45631","19.65"
"2","51.97174","4.50815","22.08"
"2","51.90736","4.43669","25.79"
"2","51.89717","4.49721","11.32"
"2","51.93313","4.43709","18.99"
"2","51.89966","4.49004","9.23"
"2","51.88799","4.43519","24.5"
"2","51.946214999999995","4.51659","18.66"
"2","51.94597","4.51375","26"
"2","51.94626","4.51809","14.61"
"2","51.88756","4.45147","23.51"
"2","51.88671","4.45423","18.12"
"2","51.89544","4.49627","28.08"
"2","51.95768","4.51693","18.69"
"2","51.88856","4.43101","26.24"
"2","51.95835","4.5321","26.66"
"2","51.90781","4.46985","26.35"
"2","51.96692","4.44334","20.34"
"2","51.90632","4.4738","23.98"
"2","51.96254","4.45572","19.27"
"2","51.88407","4.43027","19.37"
"2","51.92393","4.41212","24.53"
"2","51.89618","4.49582","16.47"
"2","51.90866","4.4725","21.61"
"2","51.94539","4.51476","15.15"
"2","51.88677","4.43558","16.92"
"2","51.91158","4.45466","13.5"
"2","51.90813","4.46899","17.89"
"2","51.95448","4.52083","23.97"
"2","51.95551","4.51582","25.24"
"2","51.97132","4.49955","24.3"
"2","51.93448","4.42887","24.83"
"2","51.957","4.51608","23.4"
"2","51.91126","4.43363","23.47"
"2","51.97231","4.50369","24.38"
"2","51.91162","4.43577","14.19"
"2","51.96385","4.44736","23.69"
"2","51.90746","4.43867","24.38"
"2","51.96046","4.45215","23.68"
"2","51.90962","4.45401","20.54"
"2","51.90797","4.44136","22.62"
"2","51.96445","4.44767","19.99"
"2","51.90805","4.47096","16.51"
"2","51.89989","4.4894","15.68"
"2","51.96872","4.50738","22.32"
"2","51.91039","4.4359","15.06"
"2","51.91129","4.43911","20.97"
"2","51.88858","4.44962","20.85"
"2","51.91237","4.45362","14.82"
"2","51.9665","4.44424","19.42"
"2","51.88873","4.45396","24.26"
"2","51.8918","4.4475","18.13"
"2","51.89823","4.49709","24.59"
"2","51.89781","4.49256","20.78"
"2","51.91126","4.45899","30.83"
"2","51.90848","4.44096","13.12"
"2","51.94277","4.51475","13.41"
"2","51.96455","4.4472","16.61"
"2","51.8903","4.45485","24.48"
"2","51.92284","4.41496","25.59"
"2","51.88853","4.43572","16.37"
"2","51.89479","4.49145","14.1"
"2","51.95647","4.53873","25.03"
"2","51.90853","4.43362","13.84"
"2","51.91096","4.43732","15.3"
"2","51.94705","4.51359","21.76"
"2","51.92425","4.41307","26.12"
"2","51.91852","4.41301","22.02"
"2","51.90988","4.44014","23.6"
"2","51.91855","4.41401","22.96"
"2","51.88752","4.43653","24.16"
"2","51.910160000000005","4.45304","26.28"
"2","51.95496","4.52294","21.03"
"2","51.94255","4.51603","28.22"
"2","51.90845","4.46647","20.47"
"2","51.89117","4.45297","22.36"
"2","51.96161","4.44696","24.77"
"2","51.89184","4.44938","28.1"
"2","51.91073","4.4582","24.38"
"2","51.95848","4.51875","24.64"
"2","51.9596","4.5359","15.4"
"2","51.94708","4.51905","23.42"
"2","51.88548","4.43051","13.53"
"2","51.88661","4.4313866666666675","14.94"
"2","51.90979","4.43335","27.66"
"2","51.91249","4.45154","23.35"
"2","51.97198","4.50611","24.41"
"2","51.93768","4.4296","11.32"
"2","51.92285","4.4217","14.32"
"2","51.97066","4.5049","20.74"
"2","51.97287","4.49987","17.76"
"2","51.95594","4.52523","23.49"
"2","51.89855","4.49021","24.81"
"2","51.89723","4.48931","18.14"
"2","51.95669","4.5391","24.3"
"2","51.91056","4.45098","21.58"
"2","51.9188","4.41856","15.83"
"2","51.89028","4.45119","24.15"
"2","51.96433","4.44758","23.43"
"2","51.91453","4.45948","20.79"
"2","51.95773","4.53979","18.08"
"2","51.90991","4.45987","23.9"
"2","51.90913","4.43381","29.84"
"3","52.09534","5.17102","21.54"
"3","52.10595","5.12984","23.16"
"3","52.05551","5.11766","13.79"
"3","52.10724","5.13811","21.4"
"3","52.08437","5.15866","26.37"
"3","52.05464","5.11994","25.82"
"3","52.05315","5.1233","26.21"
"3","52.14023","5.10605","19.49"
"3","52.13329","5.14161","26.87"
"3","52.05724","5.1163","22.38"
"3","52.13654","5.05907","17.96"
"3","52.08444","5.16206","13.47"
"3","52.09494","5.17134","22.46"
"3","52.11453","5.15164","19.96"
"3","52.13695","5.14404","10.99"
"3","52.05353","5.1162","8.55"
"3","52.06131","5.07336","20"
"3","52.10879","5.1352","26.45"
"3","52.14002","5.08682","18.29"
"3","52.10604","5.13022","11.1"
"3","52.0423","5.09747","8.29"
"3","52.07264","5.1501","18.3"
"3","52.11224","5.15384","24.26"
"3","52.11073","5.08848","19.47"
"3","52.06189","5.07273","21.14"
"3","52.05734","5.07009","17.9"
"3","52.10486","5.13361","26.35"
"3","52.04294","5.09801","16.48"
"3","52.06062","5.06827","16.51"
"3","52.09361","5.17759","23.27"
"3","52.04067","5.10091","30.29"
"3","52.05834","5.07105","22.92"
"3","52.05648","5.122285","20.71"
"3","52.10961","5.13373","28.85"
"3","52.09479","5.17096","15.99"
"3","52.10928","5.12938","23.39"
"3","52.05445","5.11605","32.71"
"3","52.11139","5.1554","21.1"
"3","52.11049","5.13769","31.38"
"3","52.11365","5.15579","15.11"
"3","52.13811","5.0576","21.15"
"3","52.10969","5.13229","20.19"
"3","52.13341","5.14207","16.13"
"3","52.058","5.06649","29.81"
"3","52.06153","5.07198","19.84"
"3","52.10855","5.13004","13.26"
"3","52.09216","5.17158","27.43"
"3","52.1351","5.14302","30.1"
"3","52.10563","5.1353","26.15"
"3","52.0577","5.07574","19.91"
"3","52.0805","5.16352","8.41"
"3","52.13631","5.0603","29.74"
"3","52.10654","5.13135","23.17"
"3","52.08171","5.16463","19.94"
"3","52.13697","5.14127","12.78"
"3","52.0944","5.17959","20.08"
"3","52.10995","5.09761","21.48"
"3","52.08241","5.16812","18.48"
"3","52.0624","5.06944","9.01"
"3","52.11167","5.15563","13.82"
"3","52.1327","5.14423","22.02"
"3","52.05802","5.075535","18.48"
"3","52.10735","5.13025","24.61"
"3","52.08102","5.16534","17.85"
"3","52.10927","5.12914","24.54"
"3","52.10884","5.13275","21.41"
"3","52.1349","5.14405","24.02"
"3","52.1085","5.134119999999999","26.15"
"3","52.09475","5.17268","16.34"
"3","52.11263","5.15586","19.17"
"3","52.10676","5.13341","18.58"
"3","52.11406","5.09152","15.32"
"3","52.05746","5.07257","14.24"
"3","52.09231","5.17666","28.8"
"3","52.10923","5.14847","15.01"
"3","52.13526","5.056925","24.29"
"3","52.10564","5.13159","21.74"
"3","52.13262","5.14081","20.37"
"3","52.09548","5.18006","13.58"
"3","52.05397","5.11485","24.42"
"3","52.13338","5.14154","22.42"
"3","52.11048","5.12897","19.31"
"3","52.10804","5.13065","19.4"
"3","52.11417","5.09519","15.44"
"3","52.09585","5.17584","26.26"
"3","52.08234","5.16519","17.39"
"3","52.13686","5.06535","26.27"
"3","52.0578","5.1155","26.61"
"3","52.1099","5.1331","17.23"
"3","52.11051","5.13442","22.68"
"3","52.05454","5.12274","28.43"
"3","52.05824","5.07346","15.23"
"3","52.08239","5.16539","15.9"
"3","52.13617","5.08705","23.72"
"3","52.05518","5.11956","19.26"
"3","52.14127","5.106","27.14"
"3","52.0816","5.16157","20.99"
"3","52.10794","5.1322","21.42"
"3","52.13951","5.10601","18.96"
"3","52.05458","5.1181","14.18"
"3","52.10718","5.13198","15.71"
"3","52.06238","5.07193","28.19"
"3","52.11259","5.15232","12.35"
"3","52.13911","5.08693","22.19"
"3","52.10937","5.13385","28.31"
"3","52.10638","5.12956","22.47"
"3","52.06977","5.15578","24.22"
"3","52.10942","5.09688","24.91"
"3","52.05709","5.11942","16.86"
"3","52.11015","5.13141","19.15"
"3","52.11339","5.09618","19.44"
"3","52.0532","5.12117","27.6"
"3","52.10794","5.1351","21.94"
"3","52.09755","5.17175","18.76"
"3","52.0733","5.15498","10.55"
"3","52.10897","5.09256","19.48"
"3","52.10549","5.13769","19.15"
"3","52.09656","5.17293","19.29"
"3","52.04399","5.09879","30.08"
"3","52.13981","5.09094","20.02"
"3","52.109984999999995","5.13791","18.24"
"3","52.11407","5.15006","8"
"3","52.03993","5.10289","23.77"
"3","52.09599","5.17754","24.95"
"3","52.07149","5.15699","18.99"
"3","52.13742","5.10159","16.42"
"3","52.05502","5.12353","19.43"
"3","52.10523","5.13067","23.29"
"3","52.0593","5.07424","24.01"
"3","52.09233","5.17238","11.12"
"3","52.11463","5.15567","30.71"
"3","52.04291","5.10023","21.28"
"3","52.1418","5.09944","21.83"
"3","52.13577","5.14515","23.24"
"3","52.105","5.13672","19.1"
"3","52.06197","5.07192","21.38"
"3","52.11057","5.13016","30.34"
"3","52.04399","5.0955","19.58"
"3","52.11305","5.15585","33.04"
"3","52.04433","5.09481","22.07"
"3","52.13601","5.09432","17.61"
"3","52.09556","5.17343","20.19"
"3","52.094","5.17756","14.98"
"3","52.08511","5.16533","25.94"
"3","52.13496","5.06444","33.08"
"3","52.06067","5.07445","15.45"
"3","52.05621","5.11774","20.23"
"3","52.05673","5.12159","23.63"
"3","52.08375","5.16357","21.3"
"3","52.07163","5.14873","17.39"
"3","52.13512","5.1424","18.29"
"3","52.11111","5.09116","16.76"
"3","52.11262","5.09304","21.18"
"3","52.10989","5.13599","15.9"
"3","52.09473","5.17513","16.44"
"3","52.04526","5.09601","17.79"
"3","52.14248","5.10332","9.63"
"3","52.0522","5.12083","24.99"
"3","52.06227","5.07525","28.68"
"3","52.14147","5.09856","22.13"
"3","52.05508","5.12159","23.77"
"3","52.10993","5.09655","18.27"
"3","52.10933","5.12865","26.3"
"3","52.10856","5.13227","27.01"
"3","52.07308","5.1503","25.97"
"3","52.11234","5.0965","22.39"
"3","52.05721","5.11532","26.55"
"3","52.0961","5.17803","13.32"
"3","52.04245","5.10185","19.89"
"3","52.13498","5.13967","17.78"
"3","52.05811","5.11514","27.9"
"3","52.0433","5.10325","18.35"
"3","52.09484","5.17666","26.32"
"3","52.09243","5.17227","21.96"
"3","52.10805","5.13488","21.94"
"3","52.13655","5.05691","21.77"
"3","52.10592","5.13248","23.88"
"3","52.13825","5.10122","21.28"
"3","52.06148","5.07009","19.84"
"3","52.05392","5.11883","25.27"
"3","52.13384","5.06292","21.8"
"3","52.10913","5.13859","28.44"
"3","52.06807","5.15686","22.74"
"3","52.05544","5.11413","24.16"
"3","52.10862","5.13707","17.46"
"3","52.05891","5.06681","27.4"
"3","52.08378","5.16616","22.73"
"3","52.11246","5.14921","34.21"
"3","52.06022","5.06864","14.33"
